symbol,Unnamed: 0,name,has_intraday,has_eod,acronym
MATRIX.XKLS,2522,MATRIX CONCEPTS HOLDINGS BHD,False,True,MYX
SKPRES.XKLS,2523,SKP RESOURCES BHD,False,True,MYX
MAHSING.XKLS,2525,MAH SING GROUP BHD,False,True,MYX
BSTEAD.XKLS,2527,BOUSTEAD HOLDINGS BHD,False,True,MYX
UNISEM.XKLS,2530,UNISEM (M) BHD,False,True,MYX
IJMPLNT.XKLS,2531,IJM PLANTATIONS BHD,False,True,MYX
YNHPROP.XKLS,2532,YNH PROPERTY BHD,False,True,MYX
GTRONIC.XKLS,2533,GLOBETRONICS TECHNOLOGY BHD,False,True,MYX
MBMR.XKLS,2534,MBM RESOURCES BHD,False,True,MYX
TAANN.XKLS,2537,TA ANN HOLDINGS BHD,False,True,MYX
HSPLANT.XKLS,2539,HAP SENG PLANTATIONS HOLDINGS,False,True,MYX
UCHITEC.XKLS,2540,UCHI TECHNOLOGIES BHD,False,True,MYX
PETRONM.XKLS,2541,PETRON MALAYSIA REFINING & MARKETING BERHAD,False,True,MYX
GHLSYS.XKLS,2542,GHL SYSTEMS BHD,False,True,MYX
BJCORP.XKLS,2543,BERJAYA CORPORATION BHD,False,True,MYX
MHB.XKLS,2544,MALAYSIA MARINE AND HEAVY ENG,False,True,MYX
MSFT.XMEX,2545,MICROSOFT CORP,False,True,BMV
AAPL.XMEX,2546,APPLE INC,False,True,BMV
AMZN.XMEX,2547,AMAZON COM INC,False,True,BMV
GOOG.XMEX,2548,ALPHABET INC,False,True,BMV
GOOGL.XMEX,2549,ALPHABET INC,False,True,BMV
FB.XMEX,2551,FACEBOOK INC,False,True,BMV
BRKB.XMEX,2552,BERKSHIRE HATHAWAY INC,False,True,BMV
V.XMEX,2556,VISA INC,False,True,BMV
JPM.XMEX,2557,JPMORGAN CHASE & CO.,False,True,BMV
JNJ.XMEX,2558,JOHNSON & JOHNSON,False,True,BMV
WMT.XMEX,2559,WALMART INC,False,True,BMV
MA.XMEX,2560,MASTERCARD INCORPORATED,False,True,BMV
PG.XMEX,2562,PROCTER & GAMBLE CO,False,True,BMV
T.XMEX,2566,AT&T INC,False,True,BMV
UNH.XMEX,2567,UNITEDHEALTH GROUP INC,False,True,BMV
BAC.XMEX,2568,BANK OF AMERICA CORPORATION,False,True,BMV
HD.XMEX,2569,HOME DEPOT INC,False,True,BMV
INTC.XMEX,2570,INTEL CORP,False,True,BMV
KO.XMEX,2571,COCA-COLA CO,False,True,BMV
VZ.XMEX,2572,VERIZON COMMUNICATIONS,False,True,BMV
XOM.XMEX,2573,EXXON MOBIL CORPORATION,False,True,BMV
DIS.XMEX,2574,WALT DISNEY COMPANY (THE),False,True,BMV
MRK.XMEX,2576,MERCK & CO INC,False,True,BMV
CMCSA.XMEX,2578,COMCAST CORP,False,True,BMV
PFE.XMEX,2579,PFIZER INC,False,True,BMV
PEP.XMEX,2580,PEPSICO INC,False,True,BMV
CVX.XMEX,2582,CHEVRON CORPORATION,False,True,BMV
ADBE.XMEX,2583,ADOBE INC,False,True,BMV
CSCO.XMEX,2584,CISCO SYSTEMS INC,False,True,BMV
WFC.XMEX,2585,WELLS FARGO & COMPANY,False,True,BMV
NVDA.XMEX,2586,NVIDIA CORP,False,True,BMV
NFLX.XMEX,2587,NETFLIX INC,False,True,BMV
ORCL.XMEX,2588,ORACLE CORP,False,True,BMV
BA.XMEX,2589,BOEING CO,False,True,BMV
MCD.XMEX,2594,MCDONALD'S CORPORATION,False,True,BMV
NKE.XMEX,2595,NIKE INC,False,True,BMV
ABT.XMEX,2596,ABBOTT LABORATORIES,False,True,BMV
C.XMEX,2597,CITIGROUP INC,False,True,BMV
TSLA.XMEX,2600,TESLA INC,False,True,BMV
COST.XMEX,2601,COSTCO WHOLESALE CORP,False,True,BMV
BMY.XMEX,2602,BRISTOL-MYERS SQUIBB CO,False,True,BMV
ABBV.XMEX,2606,ABBVIE INC,False,True,BMV
LLY.XMEX,2607,ELI LILLY AND COMPANY,False,True,BMV
AMGN.XMEX,2608,AMGEN INC,False,True,BMV
TMO.XMEX,2610,THERMO FISHER SCIENTIFIC INC,False,True,BMV
IBM.XMEX,2613,INTERNATIONAL BUS MACH CORP,False,True,BMV
HON.XMEX,2615,HONEYWELL INTERNATIONAL INC,False,True,BMV
UTX.XMEX,2617,UNITED TECHNOLOGIES CORP,False,True,BMV
ANB.XMEX,2620,ANHEUSER-BUSCH INBEV SA/NV,False,True,BMV
TXN.XMEX,2621,TEXAS INSTRUMENTS INC,False,True,BMV
UNP.XMEX,2623,UNION PACIFIC CORP,False,True,BMV
LMT.XMEX,2626,LOCKHEED MARTIN CORP,False,True,BMV
DHR.XMEX,2630,DANAHER CORP,False,True,BMV
GE.XMEX,2633,GENERAL ELECTRIC CO,False,True,BMV
SBUX.XMEX,2636,STARBUCKS CORP,False,True,BMV
GILD.XMEX,2637,GILEAD SCIENCES INC,False,True,BMV
QCOM.XMEX,2639,QUALCOMM INC,False,True,BMV
AXP.XMEX,2640,AMERICAN EXPRESS CO,False,True,BMV
MMM.XMEX,2645,3M COMPANY,False,True,BMV
CVS.XMEX,2650,CVS HEALTH CORPORATION,False,True,BMV
MDLZ.XMEX,2654,MONDELEZ INTL INC,False,True,BMV
UPS.XMEX,2655,UNITED PARCEL SERVICE INC,False,True,BMV
MO.XMEX,2657,ALTRIA GROUP INC,False,True,BMV
FISV.XMEX,2660,FISERV INC,False,True,BMV
BLK.XMEX,2662,BLACKROCK INC,False,True,BMV
TJX.XMEX,2663,TJX COS INC,False,True,BMV
USB.XMEX,2665,US BANCORP,False,True,BMV
INTU.XMEX,2666,INTUIT INC,False,True,BMV
GS.XMEX,2668,GOLDMAN SACHS GROUP INC,False,True,BMV
MS.XMEX,2670,MORGAN STANLEY,False,True,BMV
CAT.XMEX,2677,CATERPILLAR INC,False,True,BMV
PLD.XMEX,2687,PROLOGIS INC,False,True,BMV
BNS.XMEX,2692,BANK OF NOVA SCOTIA,False,True,BMV
CL.XMEX,2694,COLGATE-PALMOLIVE CO,False,True,BMV
SAN.XWAR,3030,SANTANDER,False,True,GPW
UCG.XWAR,3031,UNICREDIT,False,True,GPW
TNX.XWAR,3032,TALANX,False,True,GPW
PKO.XWAR,3033,PKOBP,False,True,GPW
CEZ.XWAR,3034,CEZ,False,True,GPW
PZU.XWAR,3035,PZU,False,True,GPW
CDR.XWAR,3036,CDPROJEKT,False,True,GPW
SPL.XWAR,3037,SANPL,False,True,GPW
PKN.XWAR,3038,PKNORLEN,False,True,GPW
ING.XWAR,3039,INGBSK,False,True,GPW
PEO.XWAR,3040,PEKAO,False,True,GPW
MOL.XWAR,3041,MOL,False,True,GPW
PGN.XWAR,3042,PGNIG,False,True,GPW
CPS.XWAR,3043,CYFRPLSAT,False,True,GPW
DNP.XWAR,3044,DINOPL,False,True,GPW
KGH.XWAR,3045,KGHM,False,True,GPW
LPP.XWAR,3046,LPP,False,True,GPW
MBK.XWAR,3047,MBANK,False,True,GPW
LTS.XWAR,3048,LOTOS,False,True,GPW
IIA.XWAR,3049,IIAAV,False,True,GPW
KRK.XWAR,3050,KRKA,False,True,GPW
BNP.XWAR,3051,BNPPPL,False,True,GPW
PGE.XWAR,3052,PGE,False,True,GPW
EAT.XWAR,3053,AMREST,False,True,GPW
OPL.XWAR,3054,ORANGEPL,False,True,GPW
PLY.XWAR,3055,PLAY,False,True,GPW
BHW.XWAR,3056,HANDLOWY,False,True,GPW
MIL.XWAR,3057,MILLENNIUM,False,True,GPW
ACP.XWAR,3058,ASSECOPOL,False,True,GPW
ORB.XWAR,3059,ORBIS,False,True,GPW
ZWC.XWAR,3060,ZYWIEC,False,True,GPW
BDX.XWAR,3061,BUDIMEX,False,True,GPW
GTC.XWAR,3062,GTC,False,True,GPW
KER.XWAR,3063,KERNEL,False,True,GPW
KTY.XWAR,3064,KETY,False,True,GPW
ENG.XWAR,3065,ENERGA,False,True,GPW
CCC.XWAR,3066,CCC,False,True,GPW
ALR.XWAR,3067,ALIOR,False,True,GPW
CAR.XWAR,3068,INTERCARS,False,True,GPW
BFT.XWAR,3069,BENEFIT,False,True,GPW
EUR.XWAR,3070,EUROCASH,False,True,GPW
KRU.XWAR,3071,KRUK,False,True,GPW
ENA.XWAR,3072,ENEA,False,True,GPW
DOM.XWAR,3073,DOMDEV,False,True,GPW
ATT.XWAR,3074,GRUPAAZOTY,False,True,GPW
WPL.XWAR,3075,WIRTUALNA,False,True,GPW
PLW.XWAR,3076,PLAYWAY,False,True,GPW
TPE.XWAR,3077,TAURONPE,False,True,GPW
TEN.XWAR,3078,TSGAMES,False,True,GPW
ECH.XWAR,3079,ECHO,False,True,GPW
CIE.XWAR,3080,CIECH,False,True,GPW
CLN.XWAR,3081,CLNPHARMA,False,True,GPW
JSW.XWAR,3082,JSW,False,True,GPW
GPW.XWAR,3083,GPW,False,True,GPW
IPF.XWAR,3084,PROVIDENT,False,True,GPW
OPG.XWAR,3085,ORCOGROUP,False,True,GPW
NEU.XWAR,3086,NEUCA,False,True,GPW
FMF.XWAR,3087,FAMUR,False,True,GPW
CMR.XWAR,3088,COMARCH,False,True,GPW
ASE.XWAR,3089,ASSECOSEE,False,True,GPW
1AT.XWAR,3090,ATAL,False,True,GPW
ZAP.XWAR,3091,PULAWY,False,True,GPW
PEP.XWAR,3092,PEP,False,True,GPW
NET.XWAR,3093,NETIA,False,True,GPW
KSW.XWAR,3094,KRUSZWICA,False,True,GPW
ABS.XWAR,3095,ASSECOBS,False,True,GPW
PCE.XWAR,3096,POLICE,False,True,GPW
DVL.XWAR,3097,DEVELIA,False,True,GPW
LVC.XWAR,3098,LIVECHAT,False,True,GPW
MNC.XWAR,3099,MENNICA,False,True,GPW
TMR.XWAR,3100,TATRY,False,True,GPW
DBC.XWAR,3101,DEBICA,False,True,GPW
NWG.XWAR,3102,NEWAG,False,True,GPW
SPH.XWAR,3103,SOPHARMA,False,True,GPW
BRS.XWAR,3104,BORYSZEW,False,True,GPW
MLG.XWAR,3105,MLPGROUP,False,True,GPW
11B.XWAR,3106,11BIT,False,True,GPW
SKA.XWAR,3107,SNIEZKA,False,True,GPW
WWL.XWAR,3108,WAWEL,False,True,GPW
STP.XWAR,3109,STALPROD,False,True,GPW
AMC.XWAR,3110,AMICA,False,True,GPW
PCR.XWAR,3111,PCCROKITA,False,True,GPW
VRG.XWAR,3112,VRG,False,True,GPW
CPG.XWAR,3113,CPGROUP,False,True,GPW
CFI.XWAR,3114,CFI,False,True,GPW
FTE.XWAR,3115,FORTE,False,True,GPW
STX.XWAR,3116,STALEXP,False,True,GPW
ENT.XWAR,3117,ENTER,False,True,GPW
RVU.XWAR,3118,RYVU,False,True,GPW
SLV.XWAR,3119,SELVITA,False,True,GPW
APR.XWAR,3120,AUTOPARTN,False,True,GPW
EHG.XWAR,3121,EUROHOLD,False,True,GPW
PHN.XWAR,3122,PHN,False,True,GPW
BKM.XWAR,3123,PBKM,False,True,GPW
MBR.XWAR,3124,MOBRUK,False,True,GPW
LWB.XWAR,3125,BOGDANKA,False,True,GPW
MAB.XWAR,3126,MABION,False,True,GPW
AML.XWAR,3127,ALUMETAL,False,True,GPW
PKP.XWAR,3128,PKPCARGO,False,True,GPW
APT.XWAR,3129,APATOR,False,True,GPW
BOS.XWAR,3130,BOS,False,True,GPW
BST.XWAR,3131,BEST,False,True,GPW
OVO.XWAR,3132,OVOSTAR,False,True,GPW
MCI.XWAR,3133,MCI,False,True,GPW
AGO.XWAR,3134,AGORA,False,True,GPW
XTB.XWAR,3135,XTB,False,True,GPW
KGN.XWAR,3136,KOGENERA,False,True,GPW
ARH.XWAR,3137,ARCHICOM,False,True,GPW
ACG.XWAR,3138,ACAUTOGAZ,False,True,GPW
AMB.XWAR,3139,AMBRA,False,True,GPW
BSC.XWAR,3140,BSCDRUK,False,True,GPW
IMC.XWAR,3141,IMCOMPANY,False,True,GPW
SNK.XWAR,3142,SANOK,False,True,GPW
PXM.XWAR,3143,POLIMEXMS,False,True,GPW
LTX.XWAR,3144,LENTEX,False,True,GPW
WXF.XWAR,3145,WARIMPEX,False,True,GPW
R22.XWAR,3146,R22,False,True,GPW
ATG.XWAR,3147,ATMGRUPA,False,True,GPW
IRL.XWAR,3148,INTERAOLT,False,True,GPW
ATM.XWAR,3149,ATM,False,True,GPW
WLT.XWAR,3150,WIELTON,False,True,GPW
PCX.XWAR,3151,PCCEXOL,False,True,GPW
PND.XWAR,3152,POLNORD,False,True,GPW
AST.XWAR,3153,ASTARTA,False,True,GPW
CMP.XWAR,3154,COMP,False,True,GPW
ZEP.XWAR,3155,ZEPAK,False,True,GPW
VOX.XWAR,3156,VOXEL,False,True,GPW
AUG.XWAR,3157,AUGA,False,True,GPW
VGO.XWAR,3158,VIGOSYS,False,True,GPW
SFG.XWAR,3159,SILVANO,False,True,GPW
ABE.XWAR,3160,ABPL,False,True,GPW
TOA.XWAR,3161,TOYA,False,True,GPW
OPN.XWAR,3162,OPONEO.PL,False,True,GPW
ATC.XWAR,3163,ARCTIC,False,True,GPW
ENE.XWAR,3164,ENELMED,False,True,GPW
SEL.XWAR,3165,SELENAFM,False,True,GPW
FRO.XWAR,3166,FERRO,False,True,GPW
MGT.XWAR,3167,MANGATA,False,True,GPW
UNI.XWAR,3168,UNIBEP,False,True,GPW
RBW.XWAR,3169,RAINBOW,False,True,GPW
EMT.XWAR,3170,ELEMENTAL,False,True,GPW
GNB.XWAR,3171,GETINOBLE,False,True,GPW
JWC.XWAR,3172,JWCONSTR,False,True,GPW
ULM.XWAR,3173,ULMA,False,True,GPW
PSW.XWAR,3174,PGSSOFT,False,True,GPW
TIM.XWAR,3175,TIM,False,True,GPW
LKD.XWAR,3176,LOKUM,False,True,GPW
BIO.XWAR,3177,BIOTON,False,True,GPW
PBX.XWAR,3178,PEKABEX,False,True,GPW
RWL.XWAR,3179,RAWLPLUG,False,True,GPW
2222.XSAU,3376,SAUDI ARABIAN OIL CO.,False,True,TADAWUL
2010.XSAU,3377,SAUDI BASIC INDUSTRIES CORP,False,True,TADAWUL
7010.XSAU,3378,SAUDI TELECOM CO.,False,True,TADAWUL
1120.XSAU,3379,AL RAJHI BANK,False,True,TADAWUL
1180.XSAU,3380,NATIONAL COMMERCIAL BANK,False,True,TADAWUL
5110.XSAU,3381,SAUDI ELECTRICITY CO.,False,True,TADAWUL
1010.XSAU,3382,RIYAD BANK,False,True,TADAWUL
1060.XSAU,3383,THE SAUDI BRITISH BANK,False,True,TADAWUL
1090.XSAU,3384,SAMBA FINANCIAL GROUP,False,True,TADAWUL
1211.XSAU,3385,SAUDI ARABIAN MINING CO.,False,True,TADAWUL
2280.XSAU,3386,ALMARAI CO.,False,True,TADAWUL
1050.XSAU,3387,BANQUE SAUDI FRANSI,False,True,TADAWUL
1080.XSAU,3388,ARAB NATIONAL BANK,False,True,TADAWUL
1150.XSAU,3389,ALINMA BANK,False,True,TADAWUL
2020.XSAU,3390,SAUDI ARABIAN FERTILIZER CO.,False,True,TADAWUL
2290.XSAU,3391,YANBU NATIONAL PETROCHEMICAL CO.,False,True,TADAWUL
4250.XSAU,3392,JABAL OMAR DEVELOPMENT CO.,False,True,TADAWUL
4280.XSAU,3393,KINGDOM HOLDING CO.,False,True,TADAWUL
4190.XSAU,3394,JARIR MARKETING CO.,False,True,TADAWUL
1140.XSAU,3395,BANK ALBILAD,False,True,TADAWUL
2050.XSAU,3396,SAVOLA GROUP,False,True,TADAWUL
7020.XSAU,3397,ETIHAD ETISALAT CO.,False,True,TADAWUL
2380.XSAU,3398,RABIGH REFINING AND PETROCHEMICAL CO.,False,True,TADAWUL
4321.XSAU,3399,ARABIAN CENTRES CO.,False,True,TADAWUL
2350.XSAU,3400,SAUDI KAYAN PETROCHEMICAL CO.,False,True,TADAWUL
4030.XSAU,3401,NATIONAL SHIPPING COMPANY OF SAUDI ARABIA,False,True,TADAWUL
8210.XSAU,3402,BUPA ARABIA FOR COOPERATIVE INSURANCE CO.,False,True,TADAWUL
2310.XSAU,3403,SAHARA INTERNATIONAL PETROCHEMICAL CO.,False,True,TADAWUL
1020.XSAU,3404,BANK ALJAZIRA,False,True,TADAWUL
4100.XSAU,3405,MAKKAH CONSTRUCTION AND DEVELOPMENT CO.,False,True,TADAWUL
2002.XSAU,3406,NATIONAL PETROCHEMICAL CO.,False,True,TADAWUL
1030.XSAU,3407,SAUDI INVESTMENT BANK,False,True,TADAWUL
4300.XSAU,3408,DAR ALARKAN REAL ESTATE DEVELOPMENT CO.,False,True,TADAWUL
2330.XSAU,3409,ADVANCED PETROCHEMICAL CO.,False,True,TADAWUL
2250.XSAU,3410,SAUDI INDUSTRIAL INVESTMENT GROUP,False,True,TADAWUL
3030.XSAU,3411,SAUDI CEMENT CO.,False,True,TADAWUL
4002.XSAU,3412,MOUWASAT MEDICAL SERVICES CO.,False,True,TADAWUL
8010.XSAU,3413,THE COMPANY FOR COOPETATIVE INSURANCE,False,True,TADAWUL
3050.XSAU,3414,SOUTHERN PROVINCE CEMENT CO.,False,True,TADAWUL
2060.XSAU,3415,NATIONAL INDUSTRIALIZATION CO.,False,True,TADAWUL
4220.XSAU,3416,EMAAR THE ECONOMIC CITY,False,True,TADAWUL
6004.XSAU,3417,SAUDI AIRLINES CATERING CO.,False,True,TADAWUL
4001.XSAU,3418,ABDULLAH AL OTHAIM MARKETS CO.,False,True,TADAWUL
3040.XSAU,3419,THE QASSIM CEMENT CO.,False,True,TADAWUL
4031.XSAU,3420,SAUDI GROUND SERVICES CO.,False,True,TADAWUL
4240.XSAU,3421,FAWAZ ABDULAZIZ ALHOKAIR CO.,False,True,TADAWUL
7030.XSAU,3422,MOBILE TELECOMMUNICATIONS COMPANY SAUDI ARABIA,False,True,TADAWUL
3060.XSAU,3423,YANBOU CEMENT CO.,False,True,TADAWUL
1810.XSAU,3424,SEERA GROUP HOLDING,False,True,TADAWUL
4210.XSAU,3425,SAUDI RESEARCH AND MARKETING GROUP,False,True,TADAWUL
3020.XSAU,3426,YAMAMA CEMENT CO.,False,True,TADAWUL
4090.XSAU,3427,TAIBA INVESTMENTS CO.,False,True,TADAWUL
2270.XSAU,3428,SAUDIA DAIRY AND FOODSTUFF CO.,False,True,TADAWUL
1830.XSAU,3429,LEEJAM SPORTS CO,False,True,TADAWUL
4004.XSAU,3430,DALLAH HEALTHCARE CO.,False,True,TADAWUL
4003.XSAU,3431,UNITED ELECTRONICS CO.,False,True,TADAWUL
4200.XSAU,3432,ALDREES PETROLEUM AND TRANSPORT SERVICES CO.,False,True,TADAWUL
4020.XSAU,3433,SAUDI REAL ESTATE CO.,False,True,TADAWUL
3010.XSAU,3434,ARABIAN CEMENT CO.,False,True,TADAWUL
2070.XSAU,3435,SAUDI PHARMACEUTICAL INDUSTRIES AND MEDICAL APPLIA,False,True,TADAWUL
3003.XSAU,3436,CITY CEMENT CO.,False,True,TADAWUL
4310.XSAU,3437,KNOWLEDGE ECONOMIC CITY,False,True,TADAWUL
6002.XSAU,3438,HERFY FOOD SERVICES CO.,False,True,TADAWUL
3080.XSAU,3439,EASTERN PROVINCE CEMENT CO.,False,True,TADAWUL
1831.XSAU,3440,MAHARAH HUMAN RESOURCES CO.,False,True,TADAWUL
4150.XSAU,3441,ARRIYADH DEVELOPMENT CO.,False,True,TADAWUL
4009.XSAU,3442,MIDDLE EAST HEALTH CARE CO.,False,True,TADAWUL
4007.XSAU,3443,AL HAMMADI COMPANY FOR DEVELOPMENT AND INVESTMENT,False,True,TADAWUL
4010.XSAU,3444,DUR HOSPITALITY CO.,False,True,TADAWUL
8230.XSAU,3445,AL-RAJHI COMPANY FOR COOPERATIVE INSURANCE,False,True,TADAWUL
4260.XSAU,3446,UNITED INTERNATIONAL TRANSPORTATION CO.,False,True,TADAWUL
2080.XSAU,3447,NATIONAL GAS AND INDUSTRIALIZATION CO.,False,True,TADAWUL
2040.XSAU,3448,SAUDI CERAMIC CO.,False,True,TADAWUL
6010.XSAU,3449,NATIONAL AGRICULTURE DEVELOPMENT CO.,False,True,TADAWUL
3004.XSAU,3450,NORTHERN REGION CEMENT CO.,False,True,TADAWUL
2170.XSAU,3451,ALUJAIN HOLDING CORP.,False,True,TADAWUL
4040.XSAU,3452,SAUDI PUBLIC TRANSPORT CO.,False,True,TADAWUL
4005.XSAU,3453,NATIONAL MEDICAL CARE CO.,False,True,TADAWUL
3002.XSAU,3454,NAJRAN CEMENT CO.,False,True,TADAWUL
2230.XSAU,3455,SAUDI CHEMICAL CO.,False,True,TADAWUL
2190.XSAU,3456,SAUDI INDUSTRIAL SERVICES CO.,False,True,TADAWUL
4342.XSAU,3457,JADWA REIT SAUDI FUND,False,True,TADAWUL
4050.XSAU,3458,SAUDI AUTOMOTIVE SERVICES CO.,False,True,TADAWUL
4008.XSAU,3459,SAUDI COMPANY FOR HARDWARE,False,True,TADAWUL
8030.XSAU,3460,THE MEDITERRANEAN AND GULF INSURANCE AND REINSURAN,False,True,TADAWUL
4347.XSAU,3461,BONYAN REIT FUND,False,True,TADAWUL
8250.XSAU,3462,AXA COOPERATIVE INSURANCE CO.,False,True,TADAWUL
4292.XSAU,3463,ATAA EDUCATIONAL CO.,False,True,TADAWUL
4340.XSAU,3464,AL RAJHI REIT FUND,False,True,TADAWUL
4330.XSAU,3465,RIYAD REIT FUND,False,True,TADAWUL
3090.XSAU,3466,TABOUK CEMENT CO.,False,True,TADAWUL
4080.XSAU,3467,"ASEER TRADING, TOURISM AND MANUFACTURING CO.",False,True,TADAWUL
9510.XSAU,3468,NATIONAL BUILDING AND MARKETING CO.,False,True,TADAWUL
4291.XSAU,3469,NATIONAL COMPANY FOR LEARNING AND EDUCATION,False,True,TADAWUL
3091.XSAU,3470,AL JOUF CEMENT CO.,False,True,TADAWUL
4338.XSAU,3471,ALAHLI REIT FUND 1,False,True,TADAWUL
3005.XSAU,3472,UMM AL-QURA CEMENT CO.,False,True,TADAWUL
4012.XSAU,3473,THOB AL ASEEL CO.,False,True,TADAWUL
3001.XSAU,3474,HAIL CEMENT CO.,False,True,TADAWUL
1212.XSAU,3475,ASTRA INDUSTRIAL GROUP,False,True,TADAWUL
2240.XSAU,3476,ZAMIL INDUSTRIAL INVESTMENT CO.,False,True,TADAWUL
4339.XSAU,3477,DERAYAH REIT FUND,False,True,TADAWUL
4320.XSAU,3478,ALANDALUS PROPERTY CO.,False,True,TADAWUL
1304.XSAU,3479,AL YAMAMAH STEEL INDUSTRIES CO.,False,True,TADAWUL
2320.XSAU,3480,AL-BABTAIN POWER AND TELECOMMUNICATION CO.,False,True,TADAWUL
6001.XSAU,3481,HALWANI BROS. CO.,False,True,TADAWUL
2340.XSAU,3482,AL ABDULLATIF INDUSTRIAL INVESTMENT CO.,False,True,TADAWUL
2001.XSAU,3483,METHANOL CHEMICALS CO.,False,True,TADAWUL
1320.XSAU,3484,SAUDI STEEL PIPE CO.,False,True,TADAWUL
1302.XSAU,3485,BAWAN CO.,False,True,TADAWUL
2140.XSAU,3486,AL-AHSA DEVELOPMENT CO.,False,True,TADAWUL
4345.XSAU,3487,SWICORP WABEL REIT FUND,False,True,TADAWUL
1820.XSAU,3488,ABDULMOHSEN ALHOKAIR GROUP FOR TOURISM AND DEVELOP,False,True,TADAWUL
1301.XSAU,3489,UNITED WIRE FACTORIES CO.,False,True,TADAWUL
7200.XSAU,3490,AL MOAMMAR INFORMATION SYSTEMS CO.,False,True,TADAWUL
2360.XSAU,3491,SAUDI VITRIFIED CLAY PIPES CO.,False,True,TADAWUL
8060.XSAU,3492,WALAA COOPERATIVE INSURANCE CO.,False,True,TADAWUL
4110.XSAU,3493,BATIC INVESTMENTS AND LOGISTICS CO.,False,True,TADAWUL
4230.XSAU,3494,RED SEA INTERNATIONAL CO.,False,True,TADAWUL
4335.XSAU,3495,MUSHARAKA REIT FUND,False,True,TADAWUL
4270.XSAU,3496,SAUDI PRINTING AND PACKAGING CO.,False,True,TADAWUL
1214.XSAU,3497,AL HASSAN GHAZI IBRAHIM SHAKER CO.,False,True,TADAWUL
4006.XSAU,3498,SAUDI MARKETING CO.,False,True,TADAWUL
1201.XSAU,3499,TAKWEEN ADVANCED INDUSTRIES CO.,False,True,TADAWUL
1303.XSAU,3500,ELECTRICAL INDUSTRIES CO.,False,True,TADAWUL
2120.XSAU,3501,SAUDI ADVANCED INDUSTRIES CO.,False,True,TADAWUL
3007.XSAU,3502,ZAHRAT AL WAHA FOR TRADING CO.,False,True,TADAWUL
1202.XSAU,3503,MIDDLE EAST PAPER CO.,False,True,TADAWUL
4290.XSAU,3504,ALKHALEEJ TRAINING AND EDUCATION CO.,False,True,TADAWUL
6070.XSAU,3505,AL-JOUF AGRICULTURE DEVELOPMENT CO.,False,True,TADAWUL
1210.XSAU,3506,BASIC CHEMICAL INDUSTRIES CO.,False,True,TADAWUL
8280.XSAU,3507,AL ALAMIYA FOR COOPERATIVE INSURANCE CO.,False,True,TADAWUL
4180.XSAU,3508,FITAIHI HOLDING GROUP,False,True,TADAWUL
4011.XSAU,3509,LAZURDE COMPANY FOR JEWELRY,False,True,TADAWUL
8080.XSAU,3510,SABB TAKAFUL CO.,False,True,TADAWUL
8012.XSAU,3511,ALJAZIRA TAKAFUL TAAWUNI CO.,False,True,TADAWUL
8200.XSAU,3512,SAUDI RE FOR COOPERATIVE REINSURANCE CO.,False,True,TADAWUL
2210.XSAU,3513,NAMA CHEMICALS CO.,False,True,TADAWUL
6060.XSAU,3514,ASH-SHARQIYAH DEVELOPMENT CO.,False,True,TADAWUL
4336.XSAU,3515,MULKIA GULF REAL ESTATE REIT,False,True,TADAWUL
4346.XSAU,3516,MEFIC REIT FUND,False,True,TADAWUL
6090.XSAU,3517,JAZAN ENERGY AND DEVELOPMENT CO.,False,True,TADAWUL
2200.XSAU,3518,ARABIAN PIPES CO.,False,True,TADAWUL
2150.XSAU,3519,THE NATIONAL COMPANY FOR GLASS INDUSTRIES,False,True,TADAWUL
8170.XSAU,3520,AL-ETIHAD COOPERATIVE INSURANCE CO.,False,True,TADAWUL
2030.XSAU,3521,SAUDI ARABIA REFINERIES CO.,False,True,TADAWUL
8270.XSAU,3522,BURUJ COOPERATIVE INSURANCE CO.,False,True,TADAWUL
4332.XSAU,3523,JADWA REIT AL HARAMAIN FUND,False,True,TADAWUL
8040.XSAU,3524,ALLIANZ SAUDI FRANSI COOPERATIVE INSURANCE CO.,False,True,TADAWUL
8020.XSAU,3525,MALATH COOPERATIVE INSURANCE CO.,False,True,TADAWUL
D05.XSES,3540,DBS,False,True,SGX
K6S.XSES,3541,PRUDENTIAL USD,False,True,SGX
Z74.XSES,3542,SINGTEL,False,True,SGX
Z77.XSES,3543,SINGTEL,False,True,SGX
O39.XSES,3544,OCBC BANK,False,True,SGX
U11.XSES,3545,UOB,False,True,SGX
F34.XSES,3546,WILMAR INTL,False,True,SGX
J36.XSES,3547,JMH USD,False,True,SGX
J37.XSES,3548,JSH USD,False,True,SGX
Y92.XSES,3549,THAIBEV,False,True,SGX
C31.XSES,3550,CAPITALAND,False,True,SGX
Q0F.XSES,3551,IHH,False,True,SGX
H78.XSES,3552,HONGKONGLAND USD,False,True,SGX
S63.XSES,3553,ST ENGINEERING,False,True,SGX
BN4.XSES,3554,KEPPEL CORP,False,True,SGX
A17U.XSES,3555,ASCENDAS REIT,False,True,SGX
C07.XSES,3556,JARDINE,False,True,SGX
G07.XSES,3557,GREAT EASTERN,False,True,SGX
G13.XSES,3558,GENTING,False,True,SGX
C6L.XSES,3559,SIA,False,True,SGX
S68.XSES,3560,SGX,False,True,SGX
D01.XSES,3561,DAIRYFARM USD,False,True,SGX
C09.XSES,3562,CITYDEV,False,True,SGX
C38U.XSES,3563,CAPITAMALL TRUST,False,True,SGX
