symbol,date,Unnamed: 0,open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,exchange
DGE.XLON,2022-06-08 00:00:00+00:00,144,3670.5,3671.0,3562.0,3600.0,5589755.0,,,3600.0,,,1.0,0.0,XLON
DGE.XLON,2022-06-07 00:00:00+00:00,145,3688.0,3695.5,3655.5,3655.5,2191088.0,,,3655.5,,,1.0,0.0,XLON
DGE.XLON,2022-06-06 00:00:00+00:00,146,3679.5,3737.0,3657.0,3704.5,3387627.0,,,3704.5,,,1.0,0.0,XLON
DGE.XLON,2022-06-01 00:00:00+00:00,147,3731.5,3734.2749,3622.0,3622.0,3675190.0,,,3622.0,,,1.0,0.0,XLON
DGE.XLON,2022-05-31 00:00:00+00:00,148,3647.5,3685.5,3635.5,3675.0,5832646.0,,,3675.0,,,1.0,0.0,XLON
DGE.XLON,2022-05-30 00:00:00+00:00,149,3666.5,3712.5,3649.0,3668.5,1525447.0,,,3668.5,,,1.0,0.0,XLON
DGE.XLON,2022-05-27 00:00:00+00:00,150,3635.0,3665.5,3607.5,3643.5,2811178.0,,,3643.5,,,1.0,0.0,XLON
DGE.XLON,2022-05-26 00:00:00+00:00,151,3633.0,3647.0,3607.5,3638.5,1752641.0,,,3638.5,,,1.0,0.0,XLON
DGE.XLON,2022-05-25 00:00:00+00:00,152,3642.0,3642.0,3595.5,3633.0,2551594.0,,,3633.0,,,1.0,0.0,XLON
DGE.XLON,2022-05-24 00:00:00+00:00,153,3597.0,3654.0,3594.0,3628.5,2096055.0,,,3628.5,,,1.0,0.0,XLON
DGE.XLON,2022-05-23 00:00:00+00:00,154,3642.5,3652.5,3609.5,3652.5,6911346.0,,,3652.5,,,1.0,0.0,XLON
DGE.XLON,2022-05-20 00:00:00+00:00,155,3592.0,3648.0,3578.5,3598.0,3660410.0,,,3598.0,,,1.0,0.0,XLON
DGE.XLON,2022-05-19 00:00:00+00:00,156,3728.5,3728.5,3541.5,3570.0,3994242.0,,,3570.0,,,1.0,0.0,XLON
DGE.XLON,2022-05-18 00:00:00+00:00,157,3836.0,3849.5,3761.0,3761.0,2980161.0,,,3761.0,,,1.0,0.0,XLON
DGE.XLON,2022-05-17 00:00:00+00:00,158,3880.5,3882.5,3822.5,3836.0,1792318.0,,,3836.0,,,1.0,0.0,XLON
DGE.XLON,2022-05-16 00:00:00+00:00,159,3840.5,3873.5,3814.9265,3867.0,2872181.0,,,3867.0,,,1.0,0.0,XLON
DGE.XLON,2022-05-13 00:00:00+00:00,160,3734.5,3849.0,3726.05,3823.5,2951313.0,,,3823.5,,,1.0,0.0,XLON
DGE.XLON,2022-05-12 00:00:00+00:00,161,3686.5,3735.5,3652.5,3710.0,3358295.0,,,3710.0,,,1.0,0.0,XLON
DGE.XLON,2022-05-11 00:00:00+00:00,162,3738.5,3759.5,3687.2109,3759.5,4887481.0,,,3759.5,,,1.0,0.0,XLON
DGE.XLON,2022-05-10 00:00:00+00:00,163,3750.5,3765.5,3713.5,3714.0,3272612.0,,,3714.0,,,1.0,0.0,XLON
DGE.XLON,2022-05-09 00:00:00+00:00,164,3757.0,3803.6179,3708.0,3727.5,5041550.0,,,3727.5,,,1.0,0.0,XLON
DGE.XLON,2022-05-06 00:00:00+00:00,165,3931.5,3941.1313,3761.5,3783.5,4558765.0,,,3783.5,,,1.0,0.0,XLON
DGE.XLON,2022-05-05 00:00:00+00:00,166,3979.0,3996.0,3938.0,3948.0,2833466.0,,,3948.0,,,1.0,0.0,XLON
DGE.XLON,2022-05-04 00:00:00+00:00,167,3980.5,3999.0,3897.0,3924.5,2853422.0,,,3924.5,,,1.0,0.0,XLON
DGE.XLON,2022-05-03 00:00:00+00:00,168,3950.0,4047.0,3947.0,3996.0,3366863.0,,,3996.0,,,1.0,0.0,XLON
DGE.XLON,2022-04-29 00:00:00+00:00,169,4019.5,4024.156,3976.3013,4018.5,4623513.0,,,4018.5,,,1.0,0.0,XLON
DGE.XLON,2022-04-28 00:00:00+00:00,170,3986.0,4009.5,3952.0,3989.5,2785268.0,,,3989.5,,,1.0,0.0,XLON
DGE.XLON,2022-04-27 00:00:00+00:00,171,3942.5,4001.0,3889.0,3966.5,5324530.0,,,3966.5,,,1.0,0.0,XLON
DGE.XLON,2022-04-26 00:00:00+00:00,172,3987.5,4049.5,3956.5,3972.0,3515862.0,,,3972.0,,,1.0,0.0,XLON
DGE.XLON,2022-04-25 00:00:00+00:00,173,3816.5,3964.5,3812.5,3939.0,3063405.0,,,3939.0,,,1.0,0.0,XLON
DGE.XLON,2022-04-22 00:00:00+00:00,174,3870.5,3932.0,3858.5,3897.0,3305006.0,,,3897.0,,,1.0,0.0,XLON
DGE.XLON,2022-04-21 00:00:00+00:00,175,3907.5,3952.0,3887.5,3921.0,4496744.0,,,3921.0,,,1.0,0.0,XLON
DGE.XLON,2022-04-20 00:00:00+00:00,176,3881.0,3902.5,3852.0,3873.5,3727832.0,,,3873.5,,,1.0,0.0,XLON
DGE.XLON,2022-04-19 00:00:00+00:00,177,3952.0,3956.98,3853.77,3867.5,7202342.0,,,3867.5,,,1.0,0.0,XLON
DGE.XLON,2022-04-14 00:00:00+00:00,178,3920.0,3978.5,3906.0,3963.5,3027331.0,,,3963.5,,,1.0,0.0,XLON
DGE.XLON,2022-04-13 00:00:00+00:00,179,3943.5,3959.5,3898.5,3930.5,2635832.0,,,3930.5,,,1.0,0.0,XLON
DGE.XLON,2022-04-12 00:00:00+00:00,180,3974.0,3980.0,3932.0,3965.5,2998385.0,,,3965.5,,,1.0,0.0,XLON
DGE.XLON,2022-04-11 00:00:00+00:00,181,3998.5,4023.5,3966.5,4002.5,3324628.0,,,4002.5,,,1.0,0.0,XLON
DGE.XLON,2022-04-08 00:00:00+00:00,182,4034.0,4047.4565,4003.5,4020.5,3088787.0,,,4020.5,,,1.0,0.0,XLON
DGE.XLON,2022-04-07 00:00:00+00:00,183,4052.5,4067.0,3982.5,3994.0,3669956.0,,,3994.0,,,1.0,0.0,XLON
DGE.XLON,2022-04-06 00:00:00+00:00,184,3980.5,4039.5,3979.5,4011.0,4366421.0,,,4011.0,,,1.0,0.0,XLON
DGE.XLON,2022-04-05 00:00:00+00:00,185,3914.0,3979.5,3903.5,3979.5,3373971.0,,,3979.5,,,1.0,0.0,XLON
DGE.XLON,2022-04-04 00:00:00+00:00,186,3879.5,3926.0,3851.0,3905.5,2586992.0,,,3905.5,,,1.0,0.0,XLON
DGE.XLON,2022-04-01 00:00:00+00:00,187,3873.5,3907.5,3839.5,3870.0,2188001.0,,,3870.0,,,1.0,0.0,XLON
DGE.XLON,2022-03-31 00:00:00+00:00,188,3920.0,3937.0007,3863.5,3863.5,4098883.0,,,3863.5,,,1.0,0.0,XLON
DGE.XLON,2022-03-30 00:00:00+00:00,189,3897.5,3906.5,3857.0,3900.0,3595684.0,,,3900.0,,,1.0,0.0,XLON
DGE.XLON,2022-03-29 00:00:00+00:00,190,3855.5,3951.5,3809.7761,3883.0,3407499.0,,,3883.0,,,1.0,0.0,XLON
DGE.XLON,2022-03-28 00:00:00+00:00,191,3815.0,3865.0825,3813.0,3822.0,3123696.0,,,3822.0,,,1.0,0.0,XLON
DGE.XLON,2022-03-25 00:00:00+00:00,192,3779.0,3843.0,3755.0,3817.0,2668849.0,,,3817.0,,,1.0,0.0,XLON
DGE.XLON,2022-03-24 00:00:00+00:00,193,3763.5,3796.5,3735.0,3747.5,2659558.0,,,3747.5,,,1.0,0.0,XLON
DGE.XLON,2022-03-23 00:00:00+00:00,194,3775.0,3797.0,3737.0,3746.0,2612834.0,,,3746.0,,,1.0,0.0,XLON
DGE.XLON,2022-03-22 00:00:00+00:00,195,3714.5,3756.5,3709.02,3742.5,3697970.0,,,3742.5,,,1.0,0.0,XLON
DGE.XLON,2022-03-21 00:00:00+00:00,196,3736.5,3752.5,3712.5,3712.5,2518630.0,,,3712.5,,,1.0,0.0,XLON
FDX,2022-12-30 00:00:00+00:00,0,173.93,175.1599,171.55,173.2,1558536.0,175.1599,171.55,173.2,173.93,1558536.0,1.0,0.0,XNYS
FDX,2022-12-29 00:00:00+00:00,1,173.84,176.87,173.61,175.55,1328303.0,176.87,173.61,175.55,173.84,1363011.0,1.0,0.0,XNYS
FDX,2022-12-28 00:00:00+00:00,2,177.14,177.61,173.02,173.05,1660401.0,177.61,173.02,173.05,177.14,1705229.0,1.0,0.0,XNYS
FDX,2022-12-27 00:00:00+00:00,3,175.72,177.9788,175.1,177.05,1936799.0,177.99,175.1,177.05,175.72,1936799.0,1.0,0.0,XNYS
FDX,2022-12-23 00:00:00+00:00,4,175.71,179.06,175.51,175.93,3035904.0,179.06,175.51,175.93,175.71,3035904.0,1.0,0.0,XNYS
FDX,2022-12-22 00:00:00+00:00,5,168.05,175.77,167.63,175.69,4835401.0,175.77,167.63,175.69,168.05,5122853.0,1.0,0.0,XNYS
FDX,2022-12-21 00:00:00+00:00,6,174.54,174.78,168.1605,169.99,7815252.0,174.78,168.1605,169.99,174.54,7904800.0,1.0,0.0,XNYS
FDX,2022-12-20 00:00:00+00:00,7,167.92,168.51,162.61,164.35,4248752.0,168.51,162.61,164.35,167.92,5451448.0,1.0,0.0,XNYS
FDX,2022-12-19 00:00:00+00:00,8,170.29,171.71,167.03,168.78,2701142.0,171.71,167.03,168.78,170.29,2783770.0,1.0,0.0,XNYS
FDX,2022-12-16 00:00:00+00:00,9,172.41,173.69,169.59,171.72,3381000.0,173.685,169.59,171.72,172.41,3383692.0,1.0,0.0,XNYS
FDX,2022-12-15 00:00:00+00:00,10,175.12,176.26,171.77,173.17,1802809.0,176.2999,171.77,173.17,175.12,1802809.0,1.0,0.0,XNYS
FDX,2022-12-14 00:00:00+00:00,11,176.37,180.93,175.81,178.07,1611665.0,180.93,175.81,178.07,176.37,1611665.0,1.0,0.0,XNYS
FDX,2022-12-13 00:00:00+00:00,12,183.69,184.39,175.59,176.88,2754324.0,184.39,175.59,176.88,183.69,2754324.0,1.0,0.0,XNYS
FDX,2022-12-12 00:00:00+00:00,13,172.08,178.225,171.915,177.37,2461604.0,178.225,172.08,177.37,172.08,2461604.0,1.0,0.0,XNYS
FDX,2022-12-09 00:00:00+00:00,14,170.15,174.83,170.15,172.33,1475000.0,174.83,170.15,172.33,170.15,1475223.0,1.0,1.15,XNYS
FDX,2022-12-08 00:00:00+00:00,15,171.29,174.66,170.51,171.91,2146464.0,174.66,170.51,171.91,171.29,2229569.0,1.0,0.0,XNYS
FDX,2022-12-07 00:00:00+00:00,16,172.27,174.29,171.7,172.28,1500178.0,174.29,171.69,172.28,172.27,1500178.0,1.0,0.0,XNYS
FDX,2022-12-06 00:00:00+00:00,17,176.44,176.57,171.09,173.05,2032476.0,176.57,171.09,173.05,176.44,2064145.0,1.0,0.0,XNYS
FDX,2022-12-05 00:00:00+00:00,18,179.55,179.92,176.31,176.6,1510487.0,179.92,176.31,176.6,179.55,1560719.0,1.0,0.0,XNYS
FDX,2022-12-02 00:00:00+00:00,19,178.16,182.46,177.08,181.41,2060000.0,182.46,177.081,181.41,178.16,2060261.0,1.0,0.0,XNYS
FDX,2022-12-01 00:00:00+00:00,20,182.0,183.55,179.87,180.45,1502976.0,183.55,179.87,180.45,182.0,1562454.0,1.0,0.0,XNYS
FDX,2022-11-30 00:00:00+00:00,21,177.02,183.03,176.75,182.22,5014486.0,183.06,176.75,182.22,177.02,5014486.0,1.0,0.0,XNYS
FDX,2022-11-29 00:00:00+00:00,22,174.74,178.45,174.32,177.82,1663144.0,178.45,174.32,177.82,174.74,1663144.0,1.0,0.0,XNYS
FDX,2022-11-28 00:00:00+00:00,23,175.75,176.24,171.89,173.21,2092828.0,176.24,171.89,173.21,175.75,2656980.0,1.0,0.0,XNYS
FDX,2022-11-25 00:00:00+00:00,24,177.25,177.77,176.01,176.7,445300.0,177.77,176.01,176.7,177.25,445291.0,1.0,0.0,XNYS
FDX,2022-11-23 00:00:00+00:00,25,175.81,176.89,175.27,176.36,1758000.0,176.89,175.27,176.36,175.81,1758209.0,1.0,0.0,XNYS
FDX,2022-11-22 00:00:00+00:00,26,174.91,176.86,174.55,175.67,1456100.0,176.8599,174.55,175.67,174.91,1457323.0,1.0,0.0,XNYS
FDX,2022-11-21 00:00:00+00:00,27,173.93,175.16,172.87,173.64,1384567.0,175.16,172.87,173.64,173.93,1385589.0,1.0,0.0,XNYS
FDX,2022-11-18 00:00:00+00:00,28,174.0,175.14,172.11,174.72,1845400.0,175.14,172.105,174.72,174.0,1845945.0,1.0,0.0,XNYS
FDX,2022-11-17 00:00:00+00:00,29,169.0,171.64,167.2,171.54,1641100.0,171.64,167.2,171.54,169.0,1641232.0,1.0,0.0,XNYS
FDX,2022-11-16 00:00:00+00:00,30,174.0,175.62,169.56,170.77,2331644.0,175.62,169.56,170.77,174.0,2388355.0,1.0,0.0,XNYS
FDX,2022-11-15 00:00:00+00:00,31,176.61,179.51,173.65,176.26,3007247.0,179.51,173.65,176.26,176.61,5216928.0,1.0,0.0,XNYS
FDX,2022-11-14 00:00:00+00:00,32,174.52,178.89,174.52,174.76,2990538.0,178.89,174.52,174.76,174.52,2990576.0,1.0,0.0,XNYS
FDX,2022-11-11 00:00:00+00:00,33,166.89,176.9,166.24,175.61,4436200.0,176.8986,166.24,175.61,166.89,4436491.0,1.0,0.0,XNYS
FDX,2022-11-10 00:00:00+00:00,34,162.7,167.54,162.7,166.0,3783073.0,167.54,162.7,166.0,162.7,3783073.0,1.0,0.0,XNYS
FDX,2022-11-09 00:00:00+00:00,35,158.0,161.13,157.62,158.04,2198106.0,161.13,157.62,158.04,158.0,2257448.0,1.0,0.0,XNYS
FDX,2022-11-08 00:00:00+00:00,36,160.0,163.29,157.33,159.54,2772646.0,163.29,157.33,159.54,160.0,3602704.0,1.0,0.0,XNYS
FDX,2022-11-07 00:00:00+00:00,37,157.9,159.68,157.04,159.24,1345323.0,159.68,157.04,159.24,157.9,1711987.0,1.0,0.0,XNYS
FDX,2022-11-04 00:00:00+00:00,38,157.22,158.9,154.1,156.66,1473800.0,158.9,154.1,156.66,157.22,1473866.0,1.0,0.0,XNYS
FDX,2022-11-03 00:00:00+00:00,39,153.0,156.2,151.3401,154.92,3110410.0,156.2,151.3401,154.92,153.0,6053192.0,1.0,0.0,XNYS
FDX,2022-11-02 00:00:00+00:00,40,156.78,160.2,154.32,154.56,2155325.0,160.2,154.32,154.56,156.78,2282973.0,1.0,0.0,XNYS
FDX,2022-11-01 00:00:00+00:00,41,161.95,162.45,156.73,158.19,2198120.0,162.55,156.71,158.19,161.95,2199530.0,1.0,0.0,XNYS
FDX,2022-10-31 00:00:00+00:00,42,159.02,162.19,158.62,160.28,1822988.0,162.2341,158.62,160.28,159.02,1910978.0,1.0,0.0,XNYS
FDX,2022-10-28 00:00:00+00:00,43,157.54,160.53,155.77,160.37,2567700.0,160.53,155.77,160.37,157.54,2568592.0,1.0,0.0,XNYS
FDX,2022-10-27 00:00:00+00:00,44,158.94,160.3,156.63,156.91,1646594.0,160.3,156.63,156.91,158.94,1646805.0,1.0,0.0,XNYS
FDX,2022-10-26 00:00:00+00:00,45,156.38,159.165,155.58,157.96,3735467.0,159.165,155.58,157.96,156.38,3735467.0,1.0,0.0,XNYS
FDX,2022-10-25 00:00:00+00:00,46,155.89,157.33,154.85,155.8,3077715.0,157.33,154.85,155.8,155.89,3077715.0,1.0,0.0,XNYS
FDX,2022-10-24 00:00:00+00:00,47,152.19,156.485,151.43,154.76,2763317.0,156.485,151.43,154.76,152.19,2857599.0,1.0,0.0,XNYS
FDX,2022-10-21 00:00:00+00:00,48,150.19,153.86,149.64,153.23,6074400.0,153.86,149.64,153.23,150.19,6074852.0,1.0,0.0,XNYS
FDX,2022-10-20 00:00:00+00:00,49,152.95,155.4,149.865,150.14,3609941.0,155.4,149.865,150.14,152.95,3652115.0,1.0,0.0,XNYS
FDX,2022-10-19 00:00:00+00:00,50,155.72,156.7,151.56,152.96,3353154.0,156.7,151.56,152.96,155.72,3433675.0,1.0,0.0,XNYS
FDX,2022-10-18 00:00:00+00:00,51,160.69,161.4,155.06,156.3,3136227.0,161.42,155.06,156.3,160.69,3136227.0,1.0,0.0,XNYS
FDX,2022-10-17 00:00:00+00:00,52,158.28,159.87,155.3969,156.98,2948555.0,,,156.98,,,1.0,0.0,XNYS
FDX,2022-10-14 00:00:00+00:00,53,156.88,158.41,154.91,156.96,2269800.0,,,156.96,,,1.0,0.0,XNYS
FDX,2022-10-13 00:00:00+00:00,54,150.44,158.01,149.02,156.25,2993360.0,,,156.25,,,1.0,0.0,XNYS
FDX,2022-10-12 00:00:00+00:00,55,152.07,155.04,151.6506,152.89,2304821.0,,,152.89,,,1.0,0.0,XNYS
FDX,2022-10-11 00:00:00+00:00,56,151.53,154.59,151.08,152.08,3942289.0,,,152.08,,,1.0,0.0,XNYS
FDX,2022-10-10 00:00:00+00:00,57,155.89,156.45,152.15,153.21,5310500.0,,,153.21,,,1.0,0.0,XNYS
FDX,2022-10-07 00:00:00+00:00,58,152.51,154.6,148.96,154.41,7780300.0,,,154.41,,,1.0,0.0,XNYS
FDX,2022-10-06 00:00:00+00:00,59,156.4,158.0,154.82,155.19,4254000.0,,,155.19,,,1.0,0.0,XNYS
FDX,2022-10-05 00:00:00+00:00,60,155.24,158.94,154.54,156.87,7168500.0,,,156.87,,,1.0,0.0,XNYS
FDX,2022-10-04 00:00:00+00:00,61,155.19,159.61,154.45,159.12,4189847.0,,,159.12,,,1.0,0.0,XNYS
FDX,2022-10-03 00:00:00+00:00,62,150.12,152.66,147.98,151.46,2700400.0,,,151.46,,,1.0,0.0,XNYS
FDX,2022-09-30 00:00:00+00:00,63,150.95,153.37,148.34,148.47,3640600.0,,,148.47,,,1.0,0.0,XNYS
FDX,2022-09-29 00:00:00+00:00,64,147.9,152.61,147.33,152.31,5199166.0,,,152.31,,,1.0,0.0,XNYS
FDX,2022-09-28 00:00:00+00:00,65,145.72,151.11,144.7397,149.99,4008851.0,,,149.99,,,1.0,0.0,XNYS
FDX,2022-09-27 00:00:00+00:00,66,143.5,145.405,141.92,144.95,4387044.0,,,144.95,,,1.0,0.0,XNYS
FDX,2022-09-26 00:00:00+00:00,67,148.47,150.84,142.402,142.9,5400363.0,,,142.9,,,1.0,0.0,XNYS
FDX,2022-09-23 00:00:00+00:00,68,149.77,152.94,146.65,149.33,7178600.0,,,149.33,,,1.0,0.0,XNYS
FDX,2022-09-22 00:00:00+00:00,69,152.62,160.66,150.36,154.54,10226615.0,,,154.54,,,1.0,0.0,XNYS
FDX,2022-09-21 00:00:00+00:00,70,157.17,159.11,153.25,153.25,5491647.0,,,153.25,,,1.0,0.0,XNYS
FDX,2022-09-20 00:00:00+00:00,71,161.17,161.19,157.05,157.4,5367000.0,,,157.4,,,1.0,0.0,XNYS
FDX,2022-09-19 00:00:00+00:00,72,160.0,165.35,159.5,162.9,9103740.0,,,162.9,,,1.0,0.0,XNYS
FDX,2022-09-16 00:00:00+00:00,73,159.31,161.84,155.0,161.02,34160200.0,,,161.02,,,1.0,0.0,XNYS
FDX,2022-09-15 00:00:00+00:00,74,204.6,206.16,203.22,204.87,1346541.0,,,204.87,,,1.0,0.0,XNYS
FDX,2022-09-14 00:00:00+00:00,75,204.71,205.4599,200.915,205.01,1510739.0,,,205.01,,,1.0,0.0,XNYS
FDX,2022-09-13 00:00:00+00:00,76,208.89,210.27,204.1,205.34,1326540.0,,,205.34,,,1.0,0.0,XNYS
FDX,2022-09-12 00:00:00+00:00,77,210.26,215.83,210.0,213.84,2278512.0,,,213.84,,,1.0,0.0,XNYS
FDX,2022-09-09 00:00:00+00:00,78,204.8,209.57,204.54,209.07,1739400.0,,,209.07,,,1.0,0.0,XNYS
FDX,2022-09-08 00:00:00+00:00,79,200.68,203.01,197.56,202.87,2474681.0,,,202.87,,,1.0,0.0,XNYS
FDX,2022-09-07 00:00:00+00:00,80,201.4,202.365,196.89,201.62,3094238.0,,,201.62,,,1.0,0.0,XNYS
FDX,2022-09-06 00:00:00+00:00,81,204.99,206.9,202.37,204.17,2357564.0,,,204.17,,,1.0,0.0,XNYS
FDX,2022-09-02 00:00:00+00:00,82,214.2,214.41,207.23,208.72,1422700.0,,,208.72,,,1.0,0.0,XNYS
FDX,2022-09-01 00:00:00+00:00,83,209.45,212.1,206.97,211.86,1581400.0,,,211.86,,,1.0,0.0,XNYS
FDX,2022-08-31 00:00:00+00:00,84,214.43,214.944,210.42,210.81,1718167.0,,,210.81,,,1.0,0.0,XNYS
FDX,2022-08-30 00:00:00+00:00,85,218.34,218.989,212.6116,213.48,1420398.0,,,213.48,,,1.0,0.0,XNYS
FDX,2022-08-29 00:00:00+00:00,86,216.2,218.44,214.74,216.73,1212977.0,,,216.73,,,1.0,0.0,XNYS
FDX,2022-08-26 00:00:00+00:00,87,228.38,229.4,218.02,218.16,1547900.0,,,218.16,,,1.0,0.0,XNYS
FDX,2022-08-25 00:00:00+00:00,88,226.82,228.97,225.01,228.03,1162800.0,,,228.03,,,1.0,0.0,XNYS
FDX,2022-08-24 00:00:00+00:00,89,224.88,227.41,222.9,226.06,1104200.0,,,226.06,,,1.0,0.0,XNYS
FDX,2022-08-23 00:00:00+00:00,90,223.34,226.34,222.95,225.26,1021200.0,,,225.26,,,1.0,0.0,XNYS
FDX,2022-08-22 00:00:00+00:00,91,227.38,227.9,222.9,223.57,1867290.0,,,223.57,,,1.0,0.0,XNYS
FDX,2022-08-19 00:00:00+00:00,92,234.17,234.54,230.24,231.73,1259200.0,,,231.73,,,1.0,0.0,XNYS
FDX,2022-08-18 00:00:00+00:00,93,233.24,235.4,232.0,234.87,993900.0,,,234.87,,,1.0,0.0,XNYS
FDX,2022-08-17 00:00:00+00:00,94,235.42,236.81,232.84,233.42,1068827.0,,,233.42,,,1.0,0.0,XNYS
FDX,2022-08-16 00:00:00+00:00,95,233.14,240.9,232.66,238.22,2189402.0,,,238.22,,,1.0,0.0,XNYS
FDX,2022-08-15 00:00:00+00:00,96,229.04,234.18,228.95,233.21,1575904.0,,,233.21,,,1.0,0.0,XNYS
FDX,2022-08-12 00:00:00+00:00,97,230.07,230.74,227.86,230.68,1679700.0,,,230.68,,,1.0,0.0,XNYS
FDX,2022-08-11 00:00:00+00:00,98,233.49,234.0,228.5,229.24,1779982.0,,,229.24,,,1.0,0.0,XNYS
FDX,2022-08-10 00:00:00+00:00,99,229.82,234.55,229.01,232.45,2185300.0,,,232.45,,,1.0,0.0,XNYS
FDX,2022-08-09 00:00:00+00:00,100,227.92,227.92,222.86,224.97,1874737.0,,,224.97,,,1.0,0.0,XNYS
FDX,2022-08-08 00:00:00+00:00,101,236.0,236.16,228.54,229.02,1860200.0,,,229.02,,,1.0,0.0,XNYS
FDX,2022-08-05 00:00:00+00:00,102,234.66,238.87,233.5,234.89,1507300.0,,,234.89,,,1.0,0.0,XNYS
FDX,2022-08-04 00:00:00+00:00,103,233.79,236.31,233.41,236.1,1082933.0,,,236.1,,,1.0,0.0,XNYS
FDX,2022-08-03 00:00:00+00:00,104,234.85,236.09,231.73,233.19,1039700.0,,,233.19,,,1.0,0.0,XNYS
FDX,2022-08-02 00:00:00+00:00,105,235.88,236.64,231.53,233.27,1428500.0,,,233.27,,,1.0,0.0,XNYS
FDX,2022-08-01 00:00:00+00:00,106,232.06,239.74,232.0,237.7,1882264.0,,,237.7,,,1.0,0.0,XNYS
FDX,2022-07-29 00:00:00+00:00,107,229.12,233.98,225.87,233.09,2013700.0,,,233.09,,,1.0,0.0,XNYS
FDX,2022-07-28 00:00:00+00:00,108,228.01,230.3,227.73,229.81,1396395.0,,,229.81,,,1.0,0.0,XNYS
FDX,2022-07-27 00:00:00+00:00,109,225.605,228.805,221.67,227.63,1221820.0,,,227.63,,,1.0,0.0,XNYS
FDX,2022-07-26 00:00:00+00:00,110,223.0,226.6545,221.14,224.87,1559880.0,,,224.87,,,1.0,0.0,XNYS
FDX,2022-07-25 00:00:00+00:00,111,229.48,230.54,226.82,228.17,975030.0,,,228.17,,,1.0,0.0,XNYS
FDX,2022-07-22 00:00:00+00:00,112,228.8,230.31,225.39,227.3,1445800.0,,,227.3,,,1.0,0.0,XNYS
FDX,2022-07-21 00:00:00+00:00,113,226.45,228.39,225.71,227.66,966680.0,,,227.66,,,1.0,0.0,XNYS
FDX,2022-07-20 00:00:00+00:00,114,225.92,228.54,224.24,227.66,1351545.0,,,227.66,,,1.0,0.0,XNYS
FDX,2022-07-19 00:00:00+00:00,115,219.58,226.13,218.83,225.43,1378766.0,,,225.43,,,1.0,0.0,XNYS
FDX,2022-07-18 00:00:00+00:00,116,219.11,221.75,217.1,217.98,1513653.0,,,217.98,,,1.0,0.0,XNYS
FDX,2022-07-15 00:00:00+00:00,117,217.27,218.72,215.01,217.83,1260600.0,,,217.83,,,1.0,0.0,XNYS
FDX,2022-07-14 00:00:00+00:00,118,211.81,214.46,210.44,214.29,1533678.0,,,214.29,,,1.0,0.0,XNYS
FDX,2022-07-13 00:00:00+00:00,119,220.66,220.92,214.9,216.13,1988681.0,,,216.13,,,1.0,0.0,XNYS
FDX,2022-07-12 00:00:00+00:00,120,223.33,227.52,221.8,222.98,2058699.0,,,222.98,,,1.0,0.0,XNYS
FDX,2022-07-11 00:00:00+00:00,121,228.65,231.25,223.84,224.19,1631214.0,,,224.19,,,1.0,0.0,XNYS
FDX,2022-07-08 00:00:00+00:00,122,232.21,232.93,228.0,230.49,1092600.0,,,230.49,,,1.0,0.0,XNYS
FDX,2022-07-07 00:00:00+00:00,123,230.19,231.76,225.745,231.35,1626173.0,,,231.35,,,1.0,0.0,XNYS
FDX,2022-07-06 00:00:00+00:00,124,227.94,230.17,225.01,227.72,1652157.0,,,227.72,,,1.0,0.0,XNYS
FDX,2022-07-05 00:00:00+00:00,125,220.6,230.97,218.83,229.61,2863007.0,,,229.61,,,1.0,0.0,XNYS
FDX,2022-07-01 00:00:00+00:00,126,222.59,224.59,217.71,223.61,2590600.0,,,223.61,,,1.0,0.0,XNYS
FDX,2022-06-30 00:00:00+00:00,127,229.635,230.91,222.98,226.71,3676773.0,,,226.71,,,1.0,0.0,XNYS
FDX,2022-06-29 00:00:00+00:00,128,241.0,242.0,226.7,233.81,3689615.0,,,233.81,,,1.0,0.0,XNYS
FDX,2022-06-28 00:00:00+00:00,129,244.0,248.15,239.62,240.09,2491053.0,,,240.09,,,1.0,0.0,XNYS
FDX,2022-06-27 00:00:00+00:00,130,246.94,247.93,240.2,240.47,2527700.0,,,240.47,,,1.0,0.0,XNYS
FDX,2022-06-24 00:00:00+00:00,131,237.02,248.76,236.34,243.24,8390600.0,,,243.24,,,1.0,0.0,XNYS
FDX,2022-06-23 00:00:00+00:00,132,229.5,230.245,224.375,228.13,4154423.0,,,228.13,,,1.0,0.0,XNYS
FDX,2022-06-22 00:00:00+00:00,133,227.15,231.75,227.14,229.02,2036092.0,,,229.02,,,1.0,0.0,XNYS
FDX,2022-06-21 00:00:00+00:00,134,234.15,236.5,228.86,230.52,2340522.0,,,230.52,,,1.0,0.0,XNYS
FDX,2022-06-17 00:00:00+00:00,135,224.1,231.43,222.86,229.9,5286500.0,,,229.9,,,1.0,0.0,XNYS
FDX,2022-06-16 00:00:00+00:00,136,226.355,227.395,223.41,225.31,3062007.0,,,225.31,,,1.0,0.0,XNYS
FDX,2022-06-15 00:00:00+00:00,137,230.75,239.21,229.35,232.78,5035821.0,,,232.78,,,1.0,0.0,XNYS
FDX,2022-06-14 00:00:00+00:00,138,220.4,232.29,219.5801,229.95,13008681.0,,,229.95,,,1.0,0.0,XNYS
FDX,2022-06-13 00:00:00+00:00,139,201.5,205.05,198.42,200.98,1983156.0,,,200.98,,,1.0,0.0,XNYS
